"search-number","evaluation","evals-requested-so-far","scale*","init-percent-schizophrenia-inherited*","init-percent-schizophrenia-exhibited*","schizophrenia-inherit-threshold*","schizophrenia-via-social-interaction-threshold*","schizophrenia-exhibit-inherited-threshold*","schizophrenia-exhibit-uninherited-threshold*","stop-year*","stress-start-year*","stress-start-month*","stress-end-year*","stress-end-month*","inheretence-augmentation-by-shock*","use-stress?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","375","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""-299919614""","6.811312201135043","7.139999999999273E13","5.140228050175715E13","2.6774043422323508E13","7.139999999999273E13"
"1","376","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""487319556""","7.059599593778173","6.659999999999275E13","5.246864310148129E13","1.981320611678839E13","6.659999999999275E13"
"1","377","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""-561820129""","7.109706395014952","6.709999999999275E13","4.906259977197416E13","2.3909240807061375E13","6.709999999999275E13"
"1","378","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""-827566178""","6.7532806842301305","6.699999999999275E13","5.041835803878685E13","2.3490958000910473E13","6.699999999999275E13"
"1","379","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""-1724807626""","6.73989543816733","6.579999999999275E13","4.581334093502594E13","2.5806492181400742E13","6.579999999999275E13"
"1","380","500","5000","36","41","0.554","46.0001","0.3266","0.0412","1970","1944","1","1944","12","587","true","""-697814972""","7.256847257893035","6.949999999999275E13","5.514310148232294E13","2.0081715790509008E13","6.949999999999275E13"
"1","381","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""1571270427""","5.599999999999274E13","9.838622871112502E13","8.611549291721044E13","1.0660162923261021E13","9.83172416211816E13"
"1","382","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""-2140522462""","5.709999999999274E13","1.065780934338648E14","9.114477277401928E13","1.1520842600723615E13","1.065780934338648E14"
"1","383","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""260109741""","5.509999999999274E13","1.0064834822289808E14","8.614769370291395E13","1.091640144147842E13","1.0036558174990945E14"
"1","384","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""-1404797493""","5.379999999999274E13","9.442420240593983E13","8.373727696444248E13","9.199538258292418E12","9.357269900990305E13"
"1","385","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""-337974097""","5.829999999999274E13","1.0325657364060505E14","9.080396574961962E13","9.641169820853738E12","1.0311517832015661E14"
"1","386","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""-2069719571""","5.619999999999274E13","1.012245523576061E14","8.754563610558214E13","1.0503548661390752E13","1.012245523576061E14"
"1","387","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""1892557569""","5.749999999999274E13","1.0335303575608067E14","8.913619461138056E13","1.0683324956660479E13","1.0335303575608067E14"
"1","388","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""601492821""","5.329999999999274E13","1.0270705915368089E14","8.710338665823745E13","1.1846191739472004E13","1.0270705915368089E14"
"1","389","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""-447072354""","5.589999999999274E13","9.712100699641572E13","8.532558162888988E13","9.214893888147002E12","9.697963703787427E13"
"1","390","500","5000","16","16","0.1417","46.0001","0.41240000000000004","0.8382000000000001","1970","1944","1","1944","12","1826","true","""348932243""","5.359999999999274E13","9.260566937287334E13","8.207787815210067E13","9.003169921669773E12","9.260566937287334E13"
"1","391","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""-1737913961""","7.189963244114866","7.069999999999273E13","5.4330672748029266E13","2.1364043559021473E13","7.069999999999273E13"
"1","392","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""-760765245""","6.863546521483504","9.437044028718895E13","5.677358780110227E13","1.841148612922525E13","9.422908255946195E13"
"1","393","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""979271285""","6.6092601645037075","9.513805757948748E13","5.804542537922074E13","1.6751342059690094E13","7.039999999999273E13"
"1","394","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""269055792""","6.992135172584196","9.28073272969216E13","5.399328087492581E13","1.9772071045875125E13","6.799999999999275E13"
"1","395","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""-319163703""","7.190019483915714","7.249999999999273E13","5.956077537057734E13","1.770660721662145E13","7.249999999999273E13"
"1","396","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""435921115""","7.152297460648674","7.159999999999273E13","5.835131128848508E13","1.7338611035437412E13","7.159999999999273E13"
"1","397","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""-1735193797""","7.121838509580322","8.891394716239973E13","5.445298259371795E13","1.8782474653194984E13","6.799999999999275E13"
"1","398","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""-181523841""","6.701739106731517","1.0206551817336608E14","6.175184209597584E13","1.960993562905571E13","7.659999999999273E13"
"1","399","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""1341394618""","7.19851369054551","9.740005133467756E13","5.709424939209341E13","2.063138856173668E13","7.079999999999273E13"
"1","400","500","5000","11","16","0.1467","11.0001","0.22560000000000002","0.0679","1970","1944","1","1944","12","3301","true","""1295391809""","6.910495562005248","9.328156302291422E13","5.699909107021631E13","1.792729998543567E13","7.009999999999275E13"
"1","401","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""741749158""","5.199999999999274E13","9.916551820062145E13","7.775927286011892E13","1.4549808159051098E13","9.916551820062145E13"
"1","402","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""755261592""","5.279999999999274E13","9.414143614794656E13","7.72816377695765E13","1.3054385825989395E13","9.414143614794656E13"
"1","403","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""-36439848""","5.299999999999274E13","9.350048128217261E13","7.571365043275469E13","1.266541610114323E13","6.739999999999275E13"
"1","404","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""1594475569""","5.419999999999274E13","1.0291049509159744E14","8.104829870898266E13","1.4719201395017254E13","1.0283822246615166E14"
"1","405","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""-1935953552""","5.729999999999274E13","1.0454491857569006E14","8.338090228471939E13","1.5143162052236578E13","1.0454491857569006E14"
"1","406","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""1268237748""","5.599999999999274E13","9.796555517118153E13","7.775123755437408E13","1.3445327163272615E13","7.069999999999273E13"
"1","407","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""138484503""","5.609999999999274E13","9.917671097590294E13","7.95582200129887E13","1.3905249496340105E13","9.917671097590294E13"
"1","408","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""1276161939""","5.719999999999274E13","9.796922986324742E13","8.102535868575734E13","1.308224231754122E13","9.796922986324742E13"
"1","409","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""1564402106""","5.299999999999274E13","9.799066282048414E13","7.823708439625286E13","1.4671854920183484E13","9.770798329715858E13"
"1","410","500","5000","41","41","0.161","11.0001","0.9831000000000001","0.4832","1970","1944","1","1944","12","5048","true","""2091407252""","273.20820631760694","9.351497206329005E13","7.351223989734964E13","1.4088795107637586E13","9.351497206329005E13"
"1","411","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""206287282""","84.79558506758734","9.966207904713695E13","7.280106376379764E13","1.6421800499820066E13","9.966207904713695E13"
"1","412","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""-905604923""","21.571174713555845","9.448470775738205E13","6.868342923005779E13","1.5176719420953424E13","6.799999999999275E13"
"1","413","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""-391647557""","135.5632218741621","9.727039631870442E13","7.512445324791458E13","1.4845491594731496E13","9.712903788259117E13"
"1","414","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""1370826059""","95.75490750394127","9.274270860826705E13","6.7162562601807195E13","1.3875663299457816E13","9.274270860826705E13"
"1","415","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""1859676071""","11.97298878797012","9.859999999998883E13","7.126920322104508E13","1.6039543014896975E13","7.139999999999273E13"
"1","416","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""1022897235""","104.40264037162727","1.0488398352464333E14","7.542804023296045E13","1.6786039902061795E13","1.0488398352464333E14"
"1","417","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""-995280743""","101.14485914058305","9.675246766877753E13","6.876837581818204E13","1.5763213178498248E13","9.675246766877753E13"
"1","418","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""6219169""","51.617615675536584","9.676951999466486E13","7.146410475978498E13","1.51769708078613E13","7.059999999999273E13"
"1","419","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""1488658655""","48.162326623830445","1.0157991927540467E14","7.266286017963616E13","1.4545637289422213E13","7.379999999999273E13"
"1","420","500","5000","11","11","0.005900000000000001","46.0001","0.44820000000000004","0.2922","1970","1944","1","1944","12","2738","true","""-764350740""","131.30160472243625","9.343452252779972E13","6.762334471204168E13","1.5704099972561285E13","9.343452252779972E13"
"1","421","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""-1392719709""","7.209659250965279","9.506923792688084E13","6.780206022464867E13","1.6087490243633238E13","9.506923792688084E13"
"1","422","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""-1746785280""","32.439197147652365","9.910403624473519E13","6.741043259998276E13","1.5807642462334324E13","7.209999999999273E13"
"1","423","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""511074243""","18.84131293532402","9.930689804841244E13","6.864035551198784E13","1.476041227485394E13","7.209999999999273E13"
"1","424","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""1350184120""","10.001395763761906","1.026968353942696E14","7.055520366990369E13","1.5740489887396316E13","7.409999999999273E13"
"1","425","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""-182603557""","11.513307195101998","9.462367568424873E13","6.6197893404751555E13","1.3498251746812969E13","6.779999999999275E13"
"1","426","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""-2047179273""","7.185892724435519","9.697241875913911E13","7.090904772643444E13","1.6765750299966666E13","9.697241875913911E13"
"1","427","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""551691933""","7.795589669474364","1.0390692950904516E14","7.15719179058794E13","1.6931370586265795E13","7.549999999999273E13"
"1","428","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""1396173689""","19.253533280870993","8.982438421719345E13","6.281401408627278E13","1.4091470968012654E13","6.539999999999275E13"
"1","429","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""-61233513""","17.00813148993729","9.109687151597448E13","6.454827146153453E13","1.3441137580862928E13","6.599999999999275E13"
"1","430","500","5000","41","31","0.0303","43.0001","0.22410000000000002","0.2217","1970","1944","1","1944","12","2236","true","""1975853980""","12.070455008200003","9.966950386150106E13","7.13125344797523E13","1.4109603487607549E13","7.239999999999273E13"
"1","431","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""1171013994""","7.0191779447421885","9.832853095616655E13","6.57475040310109E13","1.6218340459045973E13","7.159999999999273E13"
"1","432","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""251225656""","7.139948421585898","9.781436499818323E13","6.284556995087049E13","1.4993927767532672E13","9.781436499818323E13"
"1","433","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-796107977""","7.279922840421736","9.559816943852989E13","6.27512955762192E13","1.6468542046551271E13","9.54568488899454E13"
"1","434","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-470229323""","6.905028893118639","8.659157002848527E13","5.875105021787855E13","1.3206329092063293E13","8.659157002848527E13"
"1","435","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-1157537476""","7.687788695566023","9.689685237404689E13","6.332235941187716E13","1.4378443653236547E13","9.689685237404689E13"
"1","436","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-334044018""","6.793742935608838","9.166242414423672E13","6.112998885699296E13","1.3609295585775357E13","6.619999999999275E13"
"1","437","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-1420377777""","6.38068525868319","1.0310790464361931E14","6.965825687176753E13","1.3785382366618021E13","7.399999999999273E13"
"1","438","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-1365382471""","7.016830125096361","9.407592678256166E13","6.193396215324346E13","1.4010173210318443E13","6.819999999999275E13"
"1","439","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""436647510""","7.1425556105785","9.237943494088897E13","6.128976034582451E13","1.2950234378005982E13","6.699999999999275E13"
"1","440","500","5000","41","16","0.3602","42.0001","0.7734000000000001","0.1706","1970","1944","1","1944","12","64","true","""-647303848""","7.351600465251687","1.0327632836230038E14","6.640397470451021E13","1.4773272399687863E13","7.519999999999273E13"
"1","441","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1569601982""","7.323085269571847","29.722741288155778","11.400265883818184","4.799908473965838","29.722741288155778"
"1","442","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""539611372""","7.3011253828426","24.793203587918896","12.133981382271774","5.118922175589634","23.78357955080155"
"1","443","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""2137799218""","7.218303901619225","121.47953976938756","19.95897926091304","26.452863376441403","121.47953976938756"
"1","444","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1717996796""","7.224692052138987","54.51329815120942","14.91875738797694","13.008003199306435","49.50491437387528"
"1","445","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1004381888""","7.2002032791699815","40.08845888944948","12.1872822797445","8.491956882971703","37.265309717383644"
"1","446","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1246425975""","7.168918825441349","33.06635958119923","12.181879466106276","6.396576316677854","33.057103964590176"
"1","447","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1121284167""","7.128061622385537","22.089642096912055","10.196048860254495","3.473214425270692","22.089642096912055"
"1","448","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""384340894""","7.22583482829361","37.48914259489117","12.972628973031943","8.223421074595839","34.66976407796717"
"1","449","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""728972998""","6.987819795995883","38.05539177339285","14.62035764560962","9.999173262630732","35.67298830673153"
"1","450","500","5000","41","11","0.2936","8.0001","0.5993","0.0041","1970","1944","1","1944","12","2075","true","""1951625192""","7.268601159261043","127.87756840013427","21.763574196341995","24.474355489629623","127.87756840013427"
"1","451","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-1723893664""","5.749999999999274E13","1.0205611201685922E14","8.767966742498325E13","1.0480083418653422E13","1.0205611201685922E14"
"1","452","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-1215336374""","5.459999999999274E13","9.740005133467756E13","8.408160542612328E13","9.52643657602897E12","7.049999999999273E13"
"1","453","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-1121945054""","5.539999999999274E13","9.840127031699236E13","8.509452418065483E13","9.885550780379543E12","9.840127031699236E13"
"1","454","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""146716451""","5.229999999999274E13","9.874137937054452E13","8.32111928255913E13","1.176346405071793E13","9.874137937054452E13"
"1","455","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-1066931457""","5.709999999999274E13","9.832080146132762E13","8.674321969885069E13","9.470798330642809E12","9.832080146132762E13"
"1","456","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""1325893632""","5.249999999999274E13","9.153906270001872E13","7.998955821590512E13","8.641179518633694E12","9.153906270001872E13"
"1","457","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""991679959""","5.399999999999274E13","9.89426601623273E13","8.461404526168022E13","1.140723920417272E13","9.89426601623273E13"
"1","458","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-156046921""","5.709999999999274E13","1.0093448370105108E14","8.704138520460706E13","1.0685357223415533E13","1.0093448370105108E14"
"1","459","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""-1431038003""","5.039999999999274E13","9.471393772828731E13","8.06573880600198E13","1.0658384372990762E13","9.471393772828731E13"
"1","460","500","5000","31","26","0.2618","7.0001","0.5223","0.8162","1970","1944","1","1944","12","4518","true","""1575045066""","5.199999999999274E13","9.210048859804134E13","8.008648997814481E13","1.0000020311187795E13","6.689999999999275E13"
"1","461","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""785851071""","5.469999999999274E13","9.691914155623664E13","8.484221446853998E13","9.74074381210873E12","9.691914155623664E13"
"1","462","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""1901039133""","5.509999999999274E13","1.0191471925093902E14","8.65359188278749E13","1.1451955329548604E13","1.0191471925093902E14"
"1","463","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""-1517041409""","5.369999999999274E13","9.195912135290303E13","8.062377384197228E13","8.787178628424245E12","9.181775427442097E13"
"1","464","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""-1962283811""","4.829999999999274E13","9.082818945678689E13","7.759673356209616E13","1.041042224583959E13","9.068682373971411E13"
"1","465","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""1290673920""","5.309999999999274E13","9.789310496657981E13","8.325290888466631E13","1.0857277365232074E13","9.789310496657981E13"
"1","466","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""770263194""","5.619999999999274E13","9.59253876718664E13","84284231597540","9.008682558238475E12","9.59253876718664E13"
"1","467","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""-1052663508""","5.469999999999274E13","9.620405396862366E13","8.304785688132648E13","9.366728066023357E12","6.989999999999275E13"
"1","468","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""881506375""","5.339999999999274E13","9.825583952110839E13","8.371261447824555E13","1.0790904519061963E13","9.825583952110839E13"
"1","469","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""-35623185""","5.609999999999274E13","9.937590251161384E13","8.593260617250228E13","1.0180082915991803E13","9.916551820062145E13"
"1","470","500","5000","41","36","0.6077","36.0001","0.7256","0.8012","1970","1944","1","1944","12","3762","true","""858401887""","5.199999999999274E13","9.427136362648997E13","8.095819081656606E13","9.884740726337506E12","9.427136362648997E13"
"1","471","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-582447208""","69.12682147160365","8.951072561429722E13","6.677444077291227E13","1.3167170247126596E13","6.559999999999275E13"
"1","472","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""1119432575""","61.45082643410031","9.725517981062925E13","7.044231018699928E13","1.3898793944614715E13","7.039999999999273E13"
"1","473","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-1034804717""","97.45404615032864","9.881745797174603E13","6.891628715681847E13","1.5387610456891213E13","7.169999999999273E13"
"1","474","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-1930638233""","33.21539013460415","9.506555632824056E13","6.906174316479923E13","1.5297318549919578E13","9.506555632824056E13"
"1","475","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-375950911""","128.2774732004492","9.556594581752366E13","6.682381859731512E13","1.4502567246321543E13","6.939999999999275E13"
"1","476","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-695813784""","28.72016248895885","9.257715700969614E13","6.755813895987653E13","1.4854052283792371E13","6.669999999999275E13"
"1","477","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-981947242""","53.12704564389808","1.0066305181146533E14","7.491789873875653E13","1.5242733480773246E13","1.0066305181146533E14"
"1","478","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""1876680960""","24.628551485074535","9.747635610750856E13","7.080233141364211E13","1.5009547297455896E13","9.740764857031416E13"
"1","479","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-848871637""","38.6971734101517","1.0044142571667208E14","7.247468981452012E13","1.7767722129899035E13","7.259999999999273E13"
"1","480","500","5000","41","1","0.6539","6.0001","0.10310000000000001","0.2796","1970","1944","1","1944","12","4345","true","""-305524249""","49.216514106190374","9.166242414423672E13","6.782101774736394E13","1.5387928052129607E13","9.166242414423672E13"
"1","481","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1790447352""","5.389999999999274E13","9.526641590821958E13","7.37770277470641E13","1.3365695673810602E13","9.526641590821958E13"
"1","482","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1764159064""","5.099999999999274E13","8.898651583244516E13","7.283083708376305E13","1.177794509440498E13","8.898651583244516E13"
"1","483","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""-21710624""","5.579999999999274E13","1.0335729292119492E14","8.202687137604077E13","1.537424276893858E13","1.0335729292119492E14"
"1","484","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1127658759""","5.789999999999274E13","1.0249317050417412E14","8.123849415045278E13","1.5393531404800637E13","1.0249317050417412E14"
"1","485","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1122899671""","5.409999999999274E13","9.895882982330475E13","7.833619484072117E13","1.4448797045737264E13","9.895882982330475E13"
"1","486","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""-1888139124""","5.429999999999274E13","9.888275886117756E13","7.779408880200073E13","1.3992372291229115E13","7.159999999999273E13"
"1","487","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1881374056""","5.279999999999274E13","9.599401022979433E13","7.55584239489794E13","1.4040042141126098E13","6.979999999999275E13"
"1","488","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""1893757923""","5.189999999999274E13","9.401920016676328E13","7.458801386091023E13","1.314787780522745E13","9.401920016676328E13"
"1","489","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""34783455""","548.3353486862935","9.697963703787427E13","7.772412838022297E13","1.4639538156223227E13","9.697963703787427E13"
"1","490","500","5000","26","16","0.4304","25.0001","0.3032","0.4551","1970","1944","1","1944","12","7913","true","""-643246197""","4.799999999999274E13","9.10345538792714E13","7.086780233091867E13","1.4069199408634062E13","6.599999999999275E13"
"1","491","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""-1498774223""","5.579999999999274E13","1.009457775243608E14","8.29231149161025E13","1.2983182398030535E13","1.009457775243608E14"
"1","492","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""-1772117080""","5.319999999999274E13","9.300134407629775E13","7.79600848957971E13","1.195781435645624E13","9.300134407629775E13"
"1","493","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""-721375166""","5.529999999999274E13","9.937932380529553E13","8.22913038018092E13","1.2755365350157473E13","7.209999999999273E13"
"1","494","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""659780893""","5.199999999999274E13","9.271359123665703E13","7.751470215602428E13","1.21587071067532E13","9.087535419462181E13"
"1","495","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""-722327856""","5.279999999999274E13","9.110345767311998E13","7.717127019891725E13","1.1750695306850992E13","9.110345767311998E13"
"1","496","500","5000","21","1","0.11370000000000001","7.0001","0.1836","0.6017","1970","1944","1","1944","12","4238","true","""-1601026732""","5.439999999999274E13","1.0242070103254377E14","8.387195915176864E13","1.4314847581119092E13","1.0242070103254377E14"
